bossName,bossDifficulty,bossReqQuest,bossReqLevel,bossLevel, bossHP ,bossHPStr,bossHPperPhase,isHpRevision,bossDef,bossForce,rewardItem1,rewardItem1Name,rewardItem2,rewardItem2Name,rewardItem3,rewardItem3Name,rewardItem4,rewardItem4Name,bossPattern1,bossPattern2,bossPattern3,bossPattern4,bossTip
,,,,,,,,,,,02633917,프리미엄 펫장비 공격력/마력 스크롤,02633917,프리미엄 펫장비 공격력/마력 스크롤,02633917,프리미엄 펫장비 공격력/마력 스크롤,,,1페이즈,"[세 개의 사흉] : 보스에 입장 시, 세 사흉 중 하나를 선택하여 입장할 수 있습니다. 사흉 하나를 격파하면, 해당 사흉을 상대하던 파티원은 다른 사흉의 방으로 이동할 수 있습니다.",1페이즈,1페이즈,
,,,,,,,,,,,02028410,백옥의 보스 반지 상자(최상급),02028410,백옥의 보스 반지 상자(최상급),02028410,백옥의 보스 반지 상자(최상급),,,"[세 개의 사흉] : 보스에 입장 시, 세 사흉 중 하나를 선택하여 입장할 수 있습니다. 사흉 하나를 격파하면, 해당 사흉을 상대하던 파티원은 다른 사흉의 방으로 이동할 수 있습니다.",,"[세 개의 사흉] : 보스에 입장 시, 세 사흉 중 하나를 선택하여 입장할 수 있습니다. 사흉 하나를 격파하면, 해당 사흉을 상대하던 파티원은 다른 사흉의 방으로 이동할 수 있습니다.","[세 개의 사흉] : 보스에 입장 시, 세 사흉 중 하나를 선택하여 입장할 수 있습니다. 사흉 하나를 격파하면, 해당 사흉을 상대하던 파티원은 다른 사흉의 방으로 이동할 수 있습니다.",
,,,,,,,,,,,02539001,생명의 연마석,02539001,생명의 연마석,02539001,생명의 연마석,,,,궁기 패턴,,,
,,,,,,,,,,,,,,,,,,,궁기 패턴,"[계절의 기운 - 봄] : 궁기의 공격에 맞으면, [봄의 기운] 이 증가하고, [가을의 기운] 이 감소합니다.",궁기 패턴,궁기 패턴,
,,,,,,,,,,,,,,,,,,,"[계절의 기운 - 봄] : 궁기의 공격에 맞으면, [봄의 기운] 이 증가하고, [가을의 기운] 이 감소합니다.","[궁기의 악기] : 궁기가 살아있는 동안, 30초마다 정신력이 20 감소합니다.","[계절의 기운 - 봄] : 궁기의 공격에 맞으면, [봄의 기운] 이 증가하고, [가을의 기운] 이 감소합니다.","[계절의 기운 - 봄] : 궁기의 공격에 맞으면, [봄의 기운] 이 증가하고, [가을의 기운] 이 감소합니다.",
,,,,,,,,,,,,,,,,,,,"[궁기의 악기] : 궁기가 살아있는 동안, 30초마다 정신력이 20 감소합니다.","[날개 돌풍] : 궁기가 날개를 휘둘러 전방을 공격합니다. 최대 체력의 30% 피해, 넉백, 1초 동안 스턴 상태이상\봄의 기운 60 증가\재사용 대기시간 : 15초","[궁기의 악기] : 궁기가 살아있는 동안, 30초마다 정신력이 25 감소합니다.","[궁기의 악기] : 궁기가 살아있는 동안, 30초마다 정신력이 40 감소합니다.",
,,,,,,,,,,,,,,,,,,,"[날개 돌풍] : 궁기가 날개를 휘둘러 전방을 공격합니다. 최대 체력의 30% 피해, 넉백, 1초 동안 스턴 상태이상\봄의 기운 60 증가\재사용 대기시간 : 15초","[날개 뒤로 밀쳐내기] : 궁기가 날개를 뒤로 휘둘러 후방을 공격합니다. 최대 체력의 35% 피해, 넉백, 1초 동안 스턴 상태이상\봄의 기운 60 증가\재사용 대기시간 : 15초","[날개 돌풍] : 궁기가 날개를 휘둘러 전방을 공격합니다. 최대 체력의 30% 피해, 넉백, 1초 동안 스턴 상태이상\봄의 기운 60 증가\재사용 대기시간 : 15초","[날개 돌풍] : 궁기가 날개를 휘둘러 전방을 공격합니다. 최대 체력의 30% 피해, 넉백, 1초 동안 스턴 상태이상\봄의 기운 60 증가\재사용 대기시간 : 15초",
,,,,,,,,,,,,,,,,,,,"[날개 뒤로 밀쳐내기] : 궁기가 날개를 뒤로 휘둘러 후방을 공격합니다. 최대 체력의 35% 피해, 넉백, 1초 동안 스턴 상태이상\봄의 기운 60 증가\재사용 대기시간 : 15초","[빛 폭발] : 궁기가 주변의 빛을 폭발시킵니다. 최대 체력의 60% 피해, 넉백, 2초 동안 스턴상태이상\봄의 기운 70 증가\재사용 대기시간 : 25초","[날개 뒤로 밀쳐내기] : 궁기가 날개를 뒤로 휘둘러 후방을 공격합니다. 최대 체력의 35% 피해, 넉백, 1초 동안 스턴 상태이상\봄의 기운 60 증가\재사용 대기시간 : 15초","[날개 뒤로 밀쳐내기] : 궁기가 날개를 뒤로 휘둘러 후방을 공격합니다. 최대 체력의 35% 피해, 넉백, 1초 동안 스턴 상태이상\봄의 기운 60 증가\재사용 대기시간 : 15초",
,,,,,,,,,,,,,,,,,,,"[빛 폭발] : 궁기가 주변의 빛을 폭발시킵니다. 최대 체력의 60% 피해, 넉백, 2초 동안 스턴상태이상\봄의 기운 70 증가\재사용 대기시간 : 25초",[비행] : 궁기가 4개의 위치 중 랜덤한 곳으로 날아갑니다. 비행 중 무적\최대 체력의 30% 피해\봄의 기운 20 증가\궁기와 가장 가까운 곳으로는 날아가지 않습니다.\재사용 대기시간 : 20초,"[빛 폭발] : 궁기가 주변의 빛을 폭발시킵니다. 최대 체력의 60% 피해, 넉백, 2초 동안 스턴상태이상\봄의 기운 70 증가\재사용 대기시간 : 25초","[빛 폭발] : 궁기가 주변의 빛을 폭발시킵니다. 최대 체력의 60% 피해, 넉백, 2초 동안 스턴상태이상\봄의 기운 70 증가\재사용 대기시간 : 25초",
,,,,,,,,,,,,,,,,,,,[비행] : 궁기가 4개의 위치 중 랜덤한 곳으로 날아갑니다. 비행 중 무적\최대 체력의 30% 피해\봄의 기운 20 증가\궁기와 가장 가까운 곳으로는 날아가지 않습니다.\재사용 대기시간 : 20초,[찢겨진 봄] : 궁기가 맵의 정해진 위치 4곳 중 한 곳으로 들어가 숨습니다.\4개의 찢겨진 틈새 중 궁기가 보이는 곳을 공격하여 궁기를 끌어내야 합니다.\15초 이내에 궁기를 끌어내지 못하면 궁기를 상대하는 플레이어는 무적기에 관계없이 즉사 피해\봄의 기운 30 증가\재사용 대기시간 : 60초,[비행] : 궁기가 4개의 위치 중 랜덤한 곳으로 날아갑니다. 비행 중 무적\최대 체력의 30% 피해\봄의 기운 20 증가\궁기와 가장 가까운 곳으로는 날아가지 않습니다.\재사용 대기시간 : 20초,[비행] : 궁기가 4개의 위치 중 랜덤한 곳으로 날아갑니다. 비행 중 무적\최대 체력의 30% 피해\봄의 기운 20 증가\궁기와 가장 가까운 곳으로는 날아가지 않습니다.\재사용 대기시간 : 20초,
,,,,,,,,,,,,,,,,,,,[찢겨진 봄] : 궁기가 맵의 정해진 위치 4곳 중 한 곳으로 들어가 숨습니다.\4개의 찢겨진 틈새 중 궁기가 보이는 곳을 공격하여 궁기를 끌어내야 합니다.\15초 이내에 궁기를 끌어내지 못하면 궁기를 상대하는 플레이어는 무적기에 관계없이 즉사 피해\봄의 기운 30 증가\재사용 대기시간 : 60초,[봄의 가호] : 봄의 균형을 유지한 상태로 궁기 처치 시 [봄의 날개] 버프를 얻습니다.\봄의 날개 : 사망에 이르는 피해를 한 번 무시합니다(헤븐즈 도어),[찢겨진 봄] : 궁기가 맵의 정해진 위치 4곳 중 한 곳으로 들어가 숨습니다.\4개의 찢겨진 틈새 중 궁기가 보이는 곳을 공격하여 궁기를 끌어내야 합니다.\15초 이내에 궁기를 끌어내지 못하면 궁기를 상대하는 플레이어는 무적기에 관계없이 즉사 피해\봄의 기운 30 증가\재사용 대기시간 : 60초,[찢겨진 봄] : 궁기가 맵의 정해진 위치 4곳 중 한 곳으로 들어가 숨습니다.\4개의 찢겨진 틈새 중 궁기가 보이는 곳을 공격하여 궁기를 끌어내야 합니다.\15초 이내에 궁기를 끌어내지 못하면 궁기를 상대하는 플레이어는 무적기에 관계없이 즉사 피해\봄의 기운 30 증가\재사용 대기시간 : 60초,
,,,,,,,,,,,,,,,,,,,[봄의 가호] : 봄의 균형을 유지한 상태로 궁기 처치 시 [봄의 날개] 버프를 얻습니다.\봄의 날개 : 사망에 이르는 피해를 한 번 무시합니다(헤븐즈 도어),,[봄의 가호] : 봄의 균형을 유지한 상태로 궁기 처치 시 [봄의 날개] 버프를 얻습니다.\봄의 날개 : 사망에 이르는 피해를 한 번 무시합니다(헤븐즈 도어),[봄의 가호] : 봄의 균형을 유지한 상태로 궁기 처치 시 [봄의 날개] 버프를 얻습니다.\봄의 날개 : 사망에 이르는 피해를 한 번 무시합니다(헤븐즈 도어),
,,,,,,,,,,,,,,,,,,,,도올 패턴,,,
,,,,,,,,,,,,,,,,,,,도올 패턴,"[계절의 기운 - 여름] : 도올의 공격에 맞으면, [여름의 기운] 이 증가하고, [봄의 기운] 이 감소합니다.",도올 패턴,도올 패턴,
,,,,,,,,,,,,,,,,,,,"[계절의 기운 - 여름] : 도올의 공격에 맞으면, [여름의 기운] 이 증가하고, [봄의 기운] 이 감소합니다.",[피해 감소] : 도올은 피격 데미지 50% 감소 효과를 가집니다.,"[계절의 기운 - 여름] : 도올의 공격에 맞으면, [여름의 기운] 이 증가하고, [봄의 기운] 이 감소합니다.","[계절의 기운 - 여름] : 도올의 공격에 맞으면, [여름의 기운] 이 증가하고, [봄의 기운] 이 감소합니다.",
,,,,,,,,,,,,,,,,,,,[피해 감소] : 도올은 피격 데미지 50% 감소 효과를 가집니다.,"[보호막] : 도올이 살아있는 동안, 45초마다 [궁기] 와 [혼돈] 에게 20초 동안 지속되는 보호막을 부여합니다.",[피해 감소] : 도올은 피격 데미지 50% 감소 효과를 가집니다.,[피해 감소] : 도올은 피격 데미지 50% 감소 효과를 가집니다.,
,,,,,,,,,,,,,,,,,,,"[보호막] : 도올이 살아있는 동안, 45초마다 [궁기] 와 [혼돈] 에게 20초 동안 지속되는 보호막을 부여합니다.",[감전 지대] : 도올이 시전하는 모든 공격은 일정 확률로 15초 동안 지속되는 [감전 지대] 를 바닥에 생성합니다.\틱 당 최대 체력의 15% 피해,"[보호막] : 도올이 살아있는 동안, 45초마다 [궁기] 와 [혼돈] 에게 20초 동안 지속되는 보호막을 부여합니다.","[보호막] : 도올이 살아있는 동안, 45초마다 [궁기] 와 [혼돈] 에게 20초 동안 지속되는 보호막을 부여합니다.",
,,,,,,,,,,,,,,,,,,,[감전 지대] : 도올이 시전하는 모든 공격은 일정 확률로 15초 동안 지속되는 [감전 지대] 를 바닥에 생성합니다.\틱 당 최대 체력의 15% 피해,"[보호 전류] : 도올이 감전 지대를 흡수하여, 자신에게 보호막을 씌웁니다. 흡수한 감전 지대가 없으면 아무 일도 일어나지 않습니다.",[감전 지대] : 도올이 시전하는 모든 공격은 일정 확률로 15초 동안 지속되는 [감전 지대] 를 바닥에 생성합니다.\틱 당 최대 체력의 15% 피해,[감전 지대] : 도올이 시전하는 모든 공격은 일정 확률로 15초 동안 지속되는 [감전 지대] 를 바닥에 생성합니다.\틱 당 최대 체력의 15% 피해,
,,,,,,,,,,,,,,,,,,,"[보호 전류] : 도올이 감전 지대를 흡수하여, 자신에게 보호막을 씌웁니다. 흡수한 감전 지대가 없으면 아무 일도 일어나지 않습니다.","[미니 코일] : 맵 곳곳에 매치된 미니 코일에 접근하여 [NPC/채집] 키를 누르면, 주변의 [감전 지대] 를 제거할 수 있습니다.\미니 코일 재사용 대기시간 : 10초","[보호 전류] : 도올이 감전 지대를 흡수하여, 자신에게 보호막을 씌웁니다. 흡수한 감전 지대가 없으면 아무 일도 일어나지 않습니다.","[보호 전류] : 도올이 감전 지대를 흡수하여, 자신에게 보호막을 씌웁니다. 흡수한 감전 지대가 없으면 아무 일도 일어나지 않습니다.",
,,,,,,,,,,,,,,,,,,,"[미니 코일] : 맵 곳곳에 매치된 미니 코일에 접근하여 [NPC/채집] 키를 누르면, 주변의 [감전 지대] 를 제거할 수 있습니다.\미니 코일 재사용 대기시간 : 10초","[테슬라 코일] : 도올이 테슬라 코일 근처에서 공격을 하면, 테슬라 코일이 활성화됩니다.\삼각형 모양으로 테슬라 코일이 활성화 되면, 테슬라 코일 사이에 약화 전류 영역이 30초 동안 생성됩니다.\도올이 삼각형 영역 안에 들어오면, 도올의 [피해 감소] 효과가 적용되지 않습니다.","[미니 코일] : 맵 곳곳에 매치된 미니 코일에 접근하여 [NPC/채집] 키를 누르면, 주변의 [감전 지대] 를 제거할 수 있습니다.\미니 코일 재사용 대기시간 : 10초","[미니 코일] : 맵 곳곳에 매치된 미니 코일에 접근하여 [NPC/채집] 키를 누르면, 주변의 [감전 지대] 를 제거할 수 있습니다.\미니 코일 재사용 대기시간 : 10초",
,,,,,,,,,,,,,,,,,,,"[테슬라 코일] : 도올이 테슬라 코일 근처에서 공격을 하면, 테슬라 코일이 활성화됩니다.\삼각형 모양으로 테슬라 코일이 활성화 되면, 테슬라 코일 사이에 약화 전류 영역이 30초 동안 생성됩니다.\도올이 삼각형 영역 안에 들어오면, 도올의 [피해 감소] 효과가 적용되지 않습니다.",[텔레포트] : 도올이 무작위 플레이어의 위치로 순간이동합니다.,"[테슬라 코일] : 도올이 테슬라 코일 근처에서 공격을 하면, 테슬라 코일이 활성화됩니다.\삼각형 모양으로 테슬라 코일이 활성화 되면, 테슬라 코일 사이에 약화 전류 영역이 30초 동안 생성됩니다.\도올이 삼각형 영역 안에 들어오면, 도올의 [피해 감소] 효과가 적용되지 않습니다.","[테슬라 코일] : 도올이 테슬라 코일 근처에서 공격을 하면, 테슬라 코일이 활성화됩니다.\삼각형 모양으로 테슬라 코일이 활성화 되면, 테슬라 코일 사이에 약화 전류 영역이 30초 동안 생성됩니다.\도올이 삼각형 영역 안에 들어오면, 도올의 [피해 감소] 효과가 적용되지 않습니다.",
,,,,,,,,,,,,,,,,,,,[텔레포트] : 도올이 무작위 플레이어의 위치로 순간이동합니다.,"[번개 내려치기] : 도올이 빠르게 뒤로 돈 후, 창으로 바닥을 내려쳐 번개 공격을 합니다. 최대 체력의 35% 피해",[텔레포트] : 도올이 무작위 플레이어의 위치로 순간이동합니다.,[텔레포트] : 도올이 무작위 플레이어의 위치로 순간이동합니다.,
,,,,,,,,,,,,,,,,,,,"[번개 내려치기] : 도올이 빠르게 뒤로 돈 후, 창으로 바닥을 내려쳐 번개 공격을 합니다. 최대 체력의 35% 피해",[번개 돌풍] : 도올이 전방에 번개 돌풍을 일으킵니다. 최대 체력의 45% 피해,"[번개 내려치기] : 도올이 빠르게 뒤로 돈 후, 창으로 바닥을 내려쳐 번개 공격을 합니다. 최대 체력의 35% 피해","[번개 내려치기] : 도올이 빠르게 뒤로 돈 후, 창으로 바닥을 내려쳐 번개 공격을 합니다. 최대 체력의 35% 피해",
,,,,,,,,,,,,,,,,,,,[번개 돌풍] : 도올이 전방에 번개 돌풍을 일으킵니다. 최대 체력의 45% 피해,"[돌진] : 도올이 창을 전방으로 겨누고, 돌진합니다. 최대 체력의 22% 피해",[번개 돌풍] : 도올이 전방에 번개 돌풍을 일으킵니다. 최대 체력의 45% 피해,[번개 돌풍] : 도올이 전방에 번개 돌풍을 일으킵니다. 최대 체력의 45% 피해,
,,,,,,,,,,,,,,,,,,,"[돌진] : 도올이 창을 전방으로 겨누고, 돌진합니다. 최대 체력의 22% 피해","[번개 충격] : 도올이 힘을 모아, 전방 긴 범위로 번개 충격파를 일으킵니다. 최대 체력의 100% 피해로 10번 공격\재사용 대기시간 : 60초","[돌진] : 도올이 창을 전방으로 겨누고, 돌진합니다. 최대 체력의 22% 피해","[돌진] : 도올이 창을 전방으로 겨누고, 돌진합니다. 최대 체력의 22% 피해",
,,,,,,,,,,,,,,,,,,,"[번개 충격] : 도올이 힘을 모아, 전방 긴 범위로 번개 충격파를 일으킵니다. 최대 체력의 100% 피해로 10번 공격\재사용 대기시간 : 60초","[여름의 가호] : 여름의 균형을 유지한 상태로 도올 처치 시, 2페이즈에서 카링의 [원혼] 디버프를 해제할 수 있는 [정화] 스킬을 얻습니다.","[번개 충격] : 도올이 힘을 모아, 전방 긴 범위로 번개 충격파를 일으킵니다. 최대 체력의 100% 피해로 10번 공격\재사용 대기시간 : 60초","[번개 충격] : 도올이 힘을 모아, 전방 긴 범위로 번개 충격파를 일으킵니다. 최대 체력의 100% 피해로 10번 공격\재사용 대기시간 : 60초",
,,,,,,,,,,,,,,,,,,,"[여름의 가호] : 여름의 균형을 유지한 상태로 도올 처치 시, 2페이즈에서 카링의 [원혼] 디버프를 해제할 수 있는 [정화] 스킬을 얻습니다.",,"[여름의 가호] : 여름의 균형을 유지한 상태로 도올 처치 시, 2페이즈에서 카링의 [원혼] 디버프를 해제할 수 있는 [정화] 스킬을 얻습니다.","[여름의 가호] : 여름의 균형을 유지한 상태로 도올 처치 시, 2페이즈에서 카링의 [원혼] 디버프를 해제할 수 있는 [정화] 스킬을 얻습니다.",
,,,,,,,,,,,,,,,,,,,,혼돈 패턴,,,
,,,,,,,,,,,,,,,,,,,혼돈 패턴,"[계절의 기운 - 가을] : 혼돈의 공격에 맞으면, [가을의 기운] 이 증가하고, [여름의 기운] 이 감소합니다.",혼돈 패턴,혼돈 패턴,
,,,,,,,,,,,,,,,,,,,"[계절의 기운 - 가을] : 혼돈의 공격에 맞으면, [가을의 기운] 이 증가하고, [여름의 기운] 이 감소합니다.",[폭주] : 혼돈이 자리에 멈춘 후 12초 동안 무적 상태가 됩니다.\맵 전체에 있는 [흑염] 이 강화된 상태로 활성화됩니다.\재사용 대기시간 : 60초,"[계절의 기운 - 가을] : 혼돈의 공격에 맞으면, [가을의 기운] 이 증가하고, [여름의 기운] 이 감소합니다.","[계절의 기운 - 가을] : 혼돈의 공격에 맞으면, [가을의 기운] 이 증가하고, [여름의 기운] 이 감소합니다.",
,,,,,,,,,,,,,,,,,,,[폭주] : 혼돈이 자리에 멈춘 후 12초 동안 무적 상태가 됩니다.\맵 전체에 있는 [흑염] 이 강화된 상태로 활성화됩니다.\재사용 대기시간 : 60초,"[흑염] : 혼돈 맵 곳곳에 배치되어 있습니다. [흑운]이 주변에 있을 때나 혼돈이 [폭주] 상태일 때 활성화됩니다.\최대 체력의 40% 피해, 슈퍼 넉백, 1초 동안 스턴 상태이상\강화된 상태일 땐 최대 체력의 70% 피해",[폭주] : 혼돈이 자리에 멈춘 후 12초 동안 무적 상태가 됩니다.\맵 전체에 있는 [흑염] 이 강화된 상태로 활성화됩니다.\재사용 대기시간 : 60초,[폭주] : 혼돈이 자리에 멈춘 후 12초 동안 무적 상태가 됩니다.\맵 전체에 있는 [흑염] 이 강화된 상태로 활성화됩니다.\재사용 대기시간 : 60초,
