bossName,bossDifficulty,bossReqQuest,bossReqLevel,bossLevel, bossHP ,bossHPStr,bossHPperPhase,isHpRevision,bossDef,bossForce,rewardItem1,rewardItem1Name,rewardItem2,rewardItem2Name,rewardItem3,rewardItem3Name,rewardItem4,rewardItem4Name,bossPattern1,bossPattern2,bossPattern3,bossPattern4,bossTip
,,,,,,,,,,,02633917,프리미엄 펫장비 공격력/마력 스크롤,02049179,놀라운 긍정의 혼돈 주문서 60%,04023026,영원히 꺼지지 않는 불꽃,,,2페이즈,2페이즈,2페이즈,,
,,,,,,,,,,,02028409,흑옥의 보스 반지 상자(상급),02633916,프리미엄 악세서리 공격력/마력 스크롤,04023027,영원히 꺼지지 않는 검은 불꽃,,,"[태양 게이지] 항목에서 이야기 했듯, 2페이즈는 네 가지의 모습으로 세렌이 변합니다. 세렌의 상태에 따라 쓰는 패턴도 달라집니다.","[태양 게이지] 항목에서 이야기 했듯, 2페이즈는 네 가지의 모습으로 세렌이 변합니다. 세렌의 상태에 따라 쓰는 패턴도 달라집니다.","[태양 게이지] 항목에서 이야기 했듯, 2페이즈는 네 가지의 모습으로 세렌이 변합니다. 세렌의 상태에 따라 쓰는 패턴도 달라집니다.",,
,,,,,,,,,,,,,02633918,매지컬 무기 주문서,,,,,"[미트라의 권능] : [공통] 시간대가 바뀌기 시작할 때, 모든 지역에 빛의 기둥이 생성됩니다. 7개의 기둥 중 단 하나의 기둥만 짧게 생성됩니다. 짧은 기둥은 항상 양 끝이 아닌 안쪽에서만 생성됩니다.\\n짧은 기둥 아래만이 안전지대이며, 한 명의 플레이어라도 안전지대 위치에 없을 경우 안전 지대에서도 피격 판정\\n최대 체력의 1000% 피해, 태양 게이지가 최대치로 증가","[미트라의 권능] : [공통] 시간대가 바뀌기 시작할 때, 모든 지역에 빛의 기둥이 생성됩니다. 7개의 기둥 중 단 하나의 기둥만 짧게 생성됩니다. 짧은 기둥은 항상 양 끝이 아닌 안쪽에서만 생성됩니다.\\n짧은 기둥 아래만이 안전지대이며, 한 명의 플레이어라도 안전지대 위치에 없을 경우 안전 지대에서도 피격 판정\\n최대 체력의 1000% 피해, 태양 게이지가 최대치로 증가","[미트라의 권능] : [공통] 시간대가 바뀌기 시작할 때, 모든 지역에 빛의 기둥이 생성됩니다. 7개의 기둥 중 단 하나의 기둥만 짧게 생성됩니다. 짧은 기둥은 항상 양 끝이 아닌 안쪽에서만 생성됩니다.\\n짧은 기둥 아래만이 안전지대이며, 한 명의 플레이어라도 안전지대 위치에 없을 경우 안전 지대에서도 피격 판정\\n최대 체력의 1000% 피해, 태양 게이지가 최대치로 증가",,
,,,,,,,,,,,,,02633917,프리미엄 펫장비 공격력/마력 스크롤,,,,,,,,,
,,,,,,,,,,,,,02028410,백옥의 보스 반지 상자(최상급),,,,,정오 패턴,정오 패턴,정오 패턴,,
,,,,,,,,,,,,,,,,,,,"[태양]맵 중심에서 큰 레이저 2개가 X자로 발사됩니다.\\n틱 당 최대 체력의 10% 피해, 화면이 하얘지며 실명","[태양]맵 중심에서 큰 레이저 2개가 X자로 발사됩니다. 세렌의 체력이 21% 이하일 때 레이저 1개 추가\\n틱 당 최대 체력의 10% 피해, 화면이 하얘지며 실명","[태양]맵 중심에서 큰 레이저 2개가 X자로 발사됩니다. 세렌의 체력이 51% 이하일 때 레이저 1개 추가, 26% 이하일 때도 1개 추가\\n틱 당 최대 체력의 10% 피해, 화면이 하얘지며 실명",,
,,,,,,,,,,,,,,,,,,,"[미트라의 불꽃] : [태양]맵에서 랜덤 지역에 작은 불꽃이 생성되고, 잠시 후 폭발합니다.\\n최대 체력의 35% 피해, 빗나감 상태이상","[미트라의 불꽃] : [태양]맵에서 랜덤 지역에 작은 불꽃이 생성되고, 잠시 후 폭발합니다.\\n최대 체력의 35% 피해, 빗나감 상태이상","[미트라의 불꽃] : [태양]맵에서 랜덤 지역에 작은 불꽃이 생성되고, 잠시 후 폭발합니다.\\n최대 체력의 35% 피해, 빗나감 상태이상",,
,,,,,,,,,,,,,,,,,,,"[돌진] : [태양]세렌이 전방으로 돌진합니다.\\n최대 체력의 35% 피해, 빗나감 상태","[돌진] : [태양]세렌이 전방으로 돌진합니다.\\n최대 체력의 35% 피해, 빗나감 상태","[돌진] : [태양]세렌이 전방으로 돌진합니다.\\n최대 체력의 35% 피해, 빗나감 상태",,
,,,,,,,,,,,,,,,,,,,[찌르기] : [태양]세렌이 전방에 검을 내지릅니다.\\n최대 체력의 20% 피해,[찌르기] : [태양]세렌이 전방에 검을 내지릅니다.\\n최대 체력의 20% 피해,[찌르기] : [태양]세렌이 전방에 검을 내지릅니다.\\n최대 체력의 20% 피해,,
,,,,,,,,,,,,,,,,,,,"[전방 레이저] : [태양]세렌이 전방에 레이저를 발사합니다.\\n최대 체력의 35% 피해, 스턴 상태와 회복 봉인","[전방 레이저] : [태양]세렌이 전방에 레이저를 발사합니다.\\n최대 체력의 35% 피해, 스턴 상태와 회복 봉인","[전방 레이저] : [태양]세렌이 전방에 레이저를 발사합니다.\\n최대 체력의 35% 피해, 스턴 상태와 회복 봉인",,
,,,,,,,,,,,,,,,,,,,"[광역 레이저] : 세렌이 12방향으로 레이저를 발사합니다.\\n최대 체력의 50% 피해, 빗나감 상태","[광역 레이저] : 세렌이 12방향으로 레이저를 발사합니다.\\n최대 체력의 50% 피해, 빗나감 상태","[광역 레이저] : [태양]세렌이 12방향으로 레이저를 발사합니다.\\n최대 체력의 50% 피해, 빗나감 상태",,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,석양 패턴,석양 패턴,석양 패턴,,
,,,,,,,,,,,,,,,,,,,"석양 페이즈일 땐 매 초마다 최대 체력의 0.9% 피해를 입으며, HP 회복량이 40%로 감소합니다.","석양 페이즈일 땐 매 초마다 최대 체력의 1% 피해를 입으며, HP 회복량이 20%로 감소합니다.","석양 페이즈일 땐 매 초마다 최대 체력의 1% 피해를 입으며, HP 회복량이 20%로 감소합니다.",,
,,,,,,,,,,,,,,,,,,,일부 석양 패턴에 피격당하면 중독 상태이상에 걸립니다. 4초 동안 최대 체력 비례 피해를 입으며 회복 봉인 상태가 됩니다.,일부 석양 패턴에 피격당하면 중독 상태이상에 걸립니다. 7초 동안 최대 체력 비례 피해를 입으며 회복 봉인 상태가 됩니다.,일부 석양 패턴에 피격당하면 중독 상태이상에 걸립니다. 10초 동안 최대 체력 비례 피해를 입으며 회복 봉인 상태가 됩니다.,,
,,,,,,,,,,,,,,,,,,,[타오르는 검] : [태양]여러 개의 거대한 검들이 바닥에서 솟아오릅니다.\\n최대 체력의 70% 피해,[타오르는 검] : [태양]여러 개의 거대한 검들이 바닥에서 솟아오릅니다.\\n최대 체력의 90% 피해,[타오르는 검] : [태양]여러 개의 거대한 검들이 바닥에서 솟아오릅니다.\\n최대 체력의 90% 피해,,
,,,,,,,,,,,,,,,,,,,"[화염 장막] : [태양]거대한 화염 장막이 맵 왼쪽, 오른쪽에 생성됩니다.\\n최대 체력의 50% 피해, 7초 동안 중독 상태","[화염 장막] : [태양]거대한 화염 장막이 맵 왼쪽, 오른쪽에 생성됩니다.\\n최대 체력의 50% 피해, 7초 동안 중독 상태","[화염 장막] : [태양]거대한 화염 장막이 맵 왼쪽, 오른쪽에 생성됩니다.\\n최대 체력의 50% 피해, 7초 동안 중독 상태",,
,,,,,,,,,,,,,,,,,,,"[돌진] : [태양]세렌이 전방으로 돌진합니다.\\n최대 체력의 50% 피해, 중독 상태","[돌진] : [태양]세렌이 전방으로 돌진합니다.\\n최대 체력의 50% 피해, 중독 상태","[돌진] : [태양]세렌이 전방으로 돌진합니다.\\n최대 체력의 50% 피해, 중독 상태",,
,,,,,,,,,,,,,,,,,,,"[찌르기] : [태양]세렌이 전방에 검을 내지릅니다.\\n최대 체력의 35% 피해, 중독 상태","[찌르기] : [태양]세렌이 전방에 검을 내지릅니다.\\n최대 체력의 35% 피해, 중독 상태","[찌르기] : [태양]세렌이 전방에 검을 내지릅니다.\\n최대 체력의 35% 피해, 중독 상태",,
,,,,,,,,,,,,,,,,,,,"[태양 베기] : 세렌이 전방으로 돌진하며, 3번에 걸쳐 검을 크게 휘두릅니다. 마지막 공격은 제자리에서 공격합니다.\\n최대 체력의 200% 피해","[태양 베기] : 세렌이 전방으로 돌진하며, 3번에 걸쳐 검을 크게 휘두릅니다. 마지막 공격은 제자리에서 공격합니다.\\n최대 체력의 200% 피해","[태양 베기] : 세렌이 전방으로 돌진하며, 3번에 걸쳐 검을 크게 휘두릅니다. 마지막 공격은 제자리에서 공격합니다.\\n최대 체력의 200% 피해로 3번 공격",,
,,,,,,,,,,,,,,,,,,,"[스피사의 불꽃] : [태양]여러 개의 불꽃을 맵에 떨어트립니다. 불꽃은 매우 느린 속도로 떨어집니다.\\n최대 체력의 40% 피해, 봉인 상태이상","[스피사의 불꽃] : [태양]여러 개의 불꽃을 맵에 떨어트립니다. 불꽃은 매우 느린 속도로 떨어집니다.\\n최대 체력의 40% 피해, 봉인 상태이상","[스피사의 불꽃] : [태양]여러 개의 불꽃을 맵에 떨어트립니다. 불꽃은 매우 느린 속도로 떨어집니다.\\n최대 체력의 40% 피해, 봉인 상태이상",,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,자정 패턴,자정 패턴,자정 패턴,,
,,,,,,,,,,,,,,,,,,,"자정 페이즈일 땐 세렌의 공격에 맞아도 [태양] 게이지가 오르지 않으며, 가지고 있던 [태양] 게이지도 계속 감소합니다.","자정 페이즈일 땐 세렌의 공격에 맞아도 [태양] 게이지가 오르지 않으며, 가지고 있던 [태양] 게이지도 계속 감소합니다.","자정 페이즈일 땐 세렌의 공격에 맞아도 [태양] 게이지가 오르지 않으며, 가지고 있던 [태양] 게이지도 계속 감소합니다.",,
,,,,,,,,,,,,,,,,,,,"세렌의 체력이 40%, 20%일 땐 자정 시간대가 줄어들어, 더 빠르게 자정 페이즈가 끝납니다.","세렌의 체력이 40%, 20%일 땐 자정 시간대가 줄어들어, 더 빠르게 자정 페이즈가 끝납니다.","세렌의 체력이 40%, 20%일 땐 자정 시간대가 줄어들어, 더 빠르게 자정 페이즈가 끝납니다.",,
,,,,,,,,,,,,,,,,,,,"[빛 폭발] : 맵 여러 곳에서 빛줄기가 생기고, 폭발합니다.\\n최대 체력의 15% 피해","[빛 폭발] : 맵 여러 곳에서 빛줄기가 생기고, 폭발합니다.\\n최대 체력의 15% 피해","[빛 폭발] : 맵 여러 곳에서 빛줄기가 생기고, 폭발합니다.\\n최대 체력의 15% 피해",,
,,,,,,,,,,,,,,,,,,,[돌진] : 세렌이 전방으로 돌진합니다.\\n최대 체력의 15% 피해,[돌진] : 세렌이 전방으로 돌진합니다.\\n최대 체력의 15% 피해,[돌진] : 세렌이 전방으로 돌진합니다.\\n최대 체력의 15% 피해,,
,,,,,,,,,,,,,,,,,,,[찌르기] : 세렌이 전방에 검을 내지릅니다.\\n최대 체력의 10% 피해,[찌르기] : 세렌이 전방에 검을 내지릅니다.\\n최대 체력의 10% 피해,[찌르기] : 세렌이 전방에 검을 내지릅니다.\\n최대 체력의 10% 피해,,
,,,,,,,,,,,,,,,,,,,"[충격파] : 세렌이 근처의 플레이어를 밀어냅니다.\\n최대 체력의 20% 피해, 빗나감 상태이상","[충격파] : 세렌이 근처의 플레이어를 밀어냅니다.\\n최대 체력의 20% 피해, 빗나감 상태이상","[충격파] : 세렌이 근처의 플레이어를 밀어냅니다.\\n최대 체력의 20% 피해, 빗나감 상태이상",,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,여명 패턴,여명 패턴,여명 패턴,,
,,,,,,,,,,,,,,,,,,,"[여명의 기운] : 페이즈 진입과 동시에, 세렌은 최대 체력의 10%의 보호막을 가집니다. 일정 시간마다 보호막이 차오르며, 모든 패턴에 플레이어가 피격 시 보호막이 찹니다.\\n보호막은 [정오] 페이즈로 넘어갈 때 사라지며, 이 때 남아있던 체력 바 게이지만큼 세렌은 체력을 회복합니다.","[여명의 기운] : 페이즈 진입과 동시에, 세렌은 최대 체력의 10%의 보호막을 가집니다. 일정 시간마다 보호막이 차오르며, 모든 패턴에 플레이어가 피격 시 보호막이 찹니다.\\n보호막은 [정오] 페이즈로 넘어갈 때 사라지며, 이 때 남아있던 체력 바 게이지만큼 세렌은 체력을 회복합니다.","[여명의 기운] : 페이즈 진입과 동시에, 세렌은 최대 체력의 10%의 보호막을 가집니다. 일정 시간마다 보호막이 차오르며, 모든 패턴에 플레이어가 피격 시 보호막이 찹니다.\\n보호막은 [정오] 페이즈로 넘어갈 때 사라지며, 이 때 남아있던 체력 바 게이지만큼 세렌은 체력을 회복합니다.",,
,,,,,,,,,,,,,,,,,,,"[네로타의 현신] : [태양] 네로타의 현신이 1마리 소환됩니다. 네로타의 현신은 세렌의 체력이 41% 이하일 때 1마리 추가 소환되며, 플레이어를 추격합니다.\\n최대 체력의 10% 피해, 슈퍼 넉백","[네로타의 현신] : [태양] 네로타의 현신이 1마리 소환됩니다. 네로타의 현신은 세렌의 체력이 41% 이하일 때 1마리, 21% 이하일 때 1마리 더 추가 소환되며, 플레이어를 추격합니다.\\n최대 체력의 10% 피해, 슈퍼 넉백","[네로타의 현신] : [태양] 네로타의 현신이 1마리 소환됩니다. 네로타의 현신은 세렌의 체력이 각각 76%, 51%, 26% 이하일 때 1마리씩 추가 소환되며, 플레이어를 추격합니다.\\n최대 체력의 10% 피해, 슈퍼 넉백",,
,,,,,,,,,,,,,,,,,,,"[네로타의 힘] : [태양]푸른 구체가 18초마다, 세렌의 체력이 40% 이하일 땐 14초마다 생성되어 플레이어를 추격합니다. 플레이어에게 근접하면 자폭합니다.\\n최대 체력의 25% 피해, 혼란 상태이상","[네로타의 힘] : [태양]푸른 구체가 14초마다 생성되어 플레이어를 추격합니다. 플레이어에게 근접하면 자폭합니다.\\n최대 체력의 25% 피해, 혼란 상태이상","[네로타의 힘] : [태양]푸른 구체가 14초마다 생성되어 플레이어를 추격합니다. 플레이어에게 근접하면 자폭합니다.\\n최대 체력의 25% 피해, 혼란 상태이상",,
,,,,,,,,,,,,,,,,,,,"[광휘의 검] : [태양]푸른 검들이 떨어져, 폭발합니다.\\n최대 체력의 25% 피해, 스턴 상태이상","[광휘의 검] : [태양]푸른 검들이 떨어져, 폭발합니다.\\n최대 체력의 25% 피해, 스턴 상태이상","[광휘의 검] : [태양]푸른 검들이 떨어져, 폭발합니다.\\n최대 체력의 25% 피해, 스턴 상태이상",,
,,,,,,,,,,,,,,,,,,,"[돌진] : 세렌이 전방으로 돌진합니다.\\n최대 체력의 30% 피해, 슬로우 상태이상","[돌진] : 세렌이 전방으로 돌진합니다.\\n최대 체력의 30% 피해, 슬로우 상태이상","[돌진] : 세렌이 전방으로 돌진합니다.\\n최대 체력의 30% 피해, 슬로우 상태이상",,
,,,,,,,,,,,,,,,,,,,"[찌르기] : [태양]세렌이 전방에 검을 내지릅니다.\\n최대 체력의 15% 피해, 슬로우 상태이상, 슈퍼 넉백","[찌르기] : [태양]세렌이 전방에 검을 내지릅니다.\\n최대 체력의 15% 피해, 슬로우 상태이상, 슈퍼 넉백","[찌르기] : [태양]세렌이 전방에 검을 내지릅니다.\\n최대 체력의 15% 피해, 슬로우 상태이상, 슈퍼 넉백",,
,,,,,,,,,,,,,,,,,,,"[네로타의 기상] : [태양]세렌이 전방으로 넓은 투사체를 발사합니다. 투사체는 2초마다 폭발하며 움직입니다.\\n최대 체력의 35% 피해, 슈퍼 넉백","[네로타의 기상] : [태양]세렌이 전방으로 넓은 투사체를 발사합니다. 투사체는 2초마다 폭발하며 움직입니다.\\n최대 체력의 35% 피해, 슈퍼 넉백","[네로타의 기상] : [태양]세렌이 전방으로 넓은 투사체를 발사합니다. 투사체는 2초마다 폭발하며 움직입니다.\\n최대 체력의 35% 피해, 슈퍼 넉백",,
