bossName,bossDifficulty,bossReqQuest,bossReqLevel,bossLevel, bossHP ,bossHPStr,bossHPperPhase,isHpRevision,bossDef,bossForce,rewardItem1,rewardItem1Name,rewardItem2,rewardItem2Name,rewardItem3,rewardItem3Name,rewardItem4,rewardItem4Name,bossPattern1,bossPattern2,bossPattern3,bossPattern4,bossTip
,,,,,,,,,,,02633918,매지컬 무기 주문서,02633918,매지컬 무기 주문서,02633918,매지컬 무기 주문서,,,1페이즈,1페이즈,1페이즈,1페이즈,
,,,,,,,,,,,02633917,프리미엄 펫장비 공격력/마력 스크롤,02633917,프리미엄 펫장비 공격력/마력 스크롤,02633917,프리미엄 펫장비 공격력/마력 스크롤,,,일반 패턴,일반 패턴,일반 패턴,일반 패턴,
,,,,,,,,,,,02028410,백옥의 보스 반지 상자(최상급),02028410,백옥의 보스 반지 상자(최상급),02028410,백옥의 보스 반지 상자(최상급),,,[안광] : 칼로스가 눈에서 레이저를 발사합니다.\최대 체력의 60%\재사용 대기시간 15초,[안광] : 칼로스가 눈에서 레이저를 발사합니다.\최대 체력의 70%\재사용 대기시간 15초,[안광] : 칼로스가 눈에서 레이저를 발사합니다.\최대 체력의 70%\재사용 대기시간 15초,[안광] : 칼로스가 눈에서 레이저를 발사합니다.\최대 체력의 70%\재사용 대기시간 15초,
,,,,,,,,,,,02539001,생명의 연마석,02539001,생명의 연마석,02539001,생명의 연마석,,,[폭탄] : 칼로스가 어깨에서 폭탄을 후방으로 발사합니다.\최대 체력의 40% 피해\재사용 대기시간 8초,[폭탄] : 칼로스가 어깨에서 폭탄을 후방으로 발사합니다.\최대 체력의 40% 피해\재사용 대기시간 8초,[폭탄] : 칼로스가 어깨에서 폭탄을 후방으로 발사합니다.\최대 체력의 40% 피해\재사용 대기시간 8초,[폭탄] : 칼로스가 어깨에서 폭탄을 후방으로 발사합니다.\최대 체력의 40% 피해\재사용 대기시간 8초,
,,,,,,,,,,,,,,,,,,,"[내려찍기] : 칼로스가 앞발로 전방을 내려찍습니다.\최대 체력의 30% 피해, 넉백시키면서 1초 동안 스턴\재사용 대기시간 12초","[내려찍기] : 칼로스가 앞발로 전방을 내려찍습니다.\최대 체력의 30% 피해, 넉백시키면서 1초 동안 스턴\재사용 대기시간 12초","[내려찍기] : 칼로스가 앞발로 전방을 내려찍습니다.\최대 체력의 30% 피해, 넉백시키면서 1초 동안 스턴\재사용 대기시간 12초","[내려찍기] : 칼로스가 앞발로 전방을 내려찍습니다.\최대 체력의 30% 피해, 넉백시키면서 1초 동안 스턴\재사용 대기시간 12초",
,,,,,,,,,,,,,,,,,,,[텔레포트] : 칼로스가 랜덤으로 한 플레이어의 위치로 이동합니다.,[텔레포트] : 칼로스가 랜덤으로 한 플레이어의 위치로 이동합니다.,[텔레포트] : 칼로스가 랜덤으로 한 플레이어의 위치로 이동합니다.,[텔레포트] : 칼로스가 랜덤으로 한 플레이어의 위치로 이동합니다.,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,핵심 패턴,핵심 패턴,핵심 패턴,핵심 패턴,
,,,,,,,,,,,,,,,,,,,"[감시자의 포효] : 칼로스가 포효하며 자신의 주변을 향해 미사일을 발사합니다.\시전 0.36초 후 최대 체력의 5% 피해, 1초 동안 봉인 상태이상\시전 1.2초 후 최대 체력의 999% 피해\재사용 대기시간 2분 30초\[T-boy의 간섭] 이 발동됩니다.","[감시자의 포효] : 칼로스가 포효하며 자신의 주변을 향해 미사일을 발사합니다.\시전 0.36초 후 최대 체력의 5% 피해, 1초 동안 봉인 상태이상\시전 1.2초 후 최대 체력의 999% 피해\재사용 대기시간 2분 30초\[T-boy의 간섭] 이 발동됩니다.","[감시자의 포효] : 칼로스가 포효하며 자신의 주변을 향해 미사일을 발사합니다.\시전 0.36초 후 최대 체력의 5% 피해, 1초 동안 봉인 상태이상\시전 1.2초 후 최대 체력의 999% 피해\재사용 대기시간 2분 30초\[T-boy의 간섭] 이 발동됩니다.",[섬멸 프로토콜] : 칼로스가 포효하며 맵 곳곳에 넓은 범위의 거대한 불기둥 폭격을 합니다.\최대 체력의 999% 피해\재사용 대기시간 2분 30초\[T-boy의 간섭] 이 발동됩니다.,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,2페이즈,2페이즈,2페이즈,2페이즈,
,,,,,,,,,,,,,,,,,,,T-boy의 간섭,T-boy의 간섭,T-boy의 간섭,T-boy의 간섭,
,,,,,,,,,,,,,,,,,,,[심연의 눈] 의 투사체 개수가 최대 9개까지 발사됩니다.,[심연의 눈] 의 투사체 개수가 최대 12개까지 발사됩니다.,[심연의 눈] 의 투사체 개수가 최대 12개까지 발사됩니다.,[심연의 눈] 의 투사체 개수가 최대 12개까지 발사됩니다.,
,,,,,,,,,,,,,,,,,,,[구속의 눈] 의 레이저 개수가 최대 3개까지 발사됩니다.,[구속의 눈] 의 레이저 개수가 최대 3개까지 발사됩니다.,[구속의 눈] 의 레이저 개수가 최대 3개까지 발사됩니다.,[구속의 눈] 의 레이저 개수가 최대 4개까지 발사됩니다.,
,,,,,,,,,,,,,,,,,,,"[심연의 눈], [구속의 눈] 공격으로 걸리는 상태이상이 5초로 증가합니다.","[심연의 눈], [구속의 눈] 공격으로 걸리는 상태이상이 5초로 증가합니다.","[심연의 눈], [구속의 눈] 공격으로 걸리는 상태이상이 5초로 증가합니다.","[심연의 눈], [구속의 눈] 공격으로 걸리는 상태이상이 5초로 증가합니다.",
,,,,,,,,,,,,,,,,,,,[포격 드론] 이 25초마다 미사일을 발사합니다.,[포격 드론] 이 25초마다 미사일을 발사합니다.,[포격 드론] 이 25초마다 미사일을 발사합니다.,[포격 드론] 이 25초마다 미사일을 발사합니다.,
,,,,,,,,,,,,,,,,,,,[오디움의 구체] 의 속도가 빨라집니다.,[오디움의 구체] 의 속도가 빨라집니다.,[오디움의 구체] 의 속도가 빨라집니다.,[오디움의 구체] 의 속도가 빨라집니다.,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,일반 패턴,일반 패턴,일반 패턴,일반 패턴,
,,,,,,,,,,,,,,,,,,,[안광] : 칼로스가 눈에서 레이저를 발사합니다.\최대 체력의 65% 피해\공격 후 일정 시간동안 화염이 남습니다. 화염 위의 플레이어는 틱 당 최대 체력의 15% 피해,[안광] : 칼로스가 눈에서 레이저를 발사합니다.\최대 체력의 75% 피해\공격 후 일정 시간동안 화염이 남습니다. 화염 위의 플레이어는 틱 당 최대 체력의 20% 피해,[안광] : 칼로스가 눈에서 레이저를 발사합니다.\최대 체력의 75% 피해\공격 후 일정 시간동안 화염이 남습니다. 화염 위의 플레이어는 틱 당 최대 체력의 20% 피해,[안광] : 칼로스가 눈에서 레이저를 발사합니다.\최대 체력의 75% 피해\공격 후 일정 시간동안 화염이 남습니다. 화염 위의 플레이어는 틱 당 최대 체력의 20% 피해,
,,,,,,,,,,,,,,,,,,,"[내려찍기] : 칼로스가 앞발로 전방을 두 번 내려찍습니다.\최대 체력의 35% 피해로 2번 공격, 넉백시키며 2초 동안 스턴\재사용 대기시간 12초","[내려찍기] : 칼로스가 앞발로 전방을 두 번 내려찍습니다.\최대 체력의 35% 피해로 2번 공격, 넉백시키며 2초 동안 스턴\재사용 대기시간 12초","[내려찍기] : 칼로스가 앞발로 전방을 두 번 내려찍습니다.\최대 체력의 35% 피해로 2번 공격, 넉백시키며 2초 동안 스턴\재사용 대기시간 12초","[내려찍기] : 칼로스가 앞발로 전방을 두 번 내려찍습니다.\최대 체력의 35% 피해로 2번 공격, 넉백시키며 2초 동안 스턴\재사용 대기시간 12초",
,,,,,,,,,,,,,,,,,,,[텔레포트] : 칼로스가 랜덤으로 한 플레이어의 위치로 이동합니다.,[텔레포트] : 칼로스가 랜덤으로 한 플레이어의 위치로 이동합니다.,[텔레포트] : 칼로스가 랜덤으로 한 플레이어의 위치로 이동합니다.,[텔레포트] : 칼로스가 랜덤으로 한 플레이어의 위치로 이동합니다.,
,,,,,,,,,,,,,,,,,,,[번개] : 맵 곳곳에 번개 공격을 합니다.\최대 체력의 30% 피해,[번개] : 맵 곳곳에 번개 공격을 합니다.\최대 체력의 30% 피해,[번개] : 맵 곳곳에 번개 공격을 합니다.\최대 체력의 30% 피해,[번개] : 맵 곳곳에 번개 공격을 합니다.\최대 체력의 30% 피해,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,핵심 패턴,핵심 패턴,핵심 패턴,핵심 패턴,
,,,,,,,,,,,,,,,,,,,"[감시자의 포효] : 칼로스가 포효하며, 다수의 미사일을 발사해 주변을 초토화합니다.\시전 0.3초 후 최대 체력의 5% 피해, 1초 동안 봉인 상태이상\1.2초 후 최대 체력의 999% 피해\재사용 대기시간 2분 30초\[T-boy의 간섭]이 발동됩니다.","[감시자의 포효] : 칼로스가 포효하며, 다수의 미사일을 발사해 주변을 초토화합니다.\시전 0.3초 후 최대 체력의 5% 피해, 1초 동안 봉인 상태이상\1.2초 후 최대 체력의 999% 피해\재사용 대기시간 2분 30초\[T-boy의 간섭]이 발동됩니다.","[감시자의 포효] : 칼로스가 포효하며, 다수의 미사일을 발사해 주변을 초토화합니다.\시전 0.3초 후 최대 체력의 5% 피해, 1초 동안 봉인 상태이상\1.2초 후 최대 체력의 999% 피해\재사용 대기시간 2분 30초\[T-boy의 간섭]이 발동됩니다.",[섬멸 프로토콜] : 칼로스가 포효하며 맵 곳곳에 넓은 범위의 거대한 불기둥 폭격을 합니다.\최대 체력의 999% 피해\재사용 대기시간 2분 30초\[T-boy의 간섭] 이 발동됩니다.,
,,,,,,,,,,,,,,,,,,,"[아공간 침투] : 칼로스가 아공간으로 사라진 후, 플레이어가 있던 위치에 나타나 내려찍는 공격을 합니다(빨간 피에르 공격과 유사).\최대 체력의 100% 피해로 3번 공격","[아공간 침투] : 칼로스가 아공간으로 사라진 후, 플레이어가 있던 위치에 나타나 내려찍는 공격을 합니다(빨간 피에르 공격과 유사).\최대 체력의 100% 피해로 3번 공격","[아공간 침투] : 칼로스가 아공간으로 사라진 후, 플레이어가 있던 위치에 나타나 내려찍는 공격을 합니다(빨간 피에르 공격과 유사).\최대 체력의 100% 피해로 3번 공격","[아공간 침투] : 칼로스가 아공간으로 사라진 후, 플레이어가 있던 위치에 나타나 내려찍는 공격을 합니다(빨간 피에르 공격과 유사).\최대 체력의 100% 피해로 3번 공격",
,,,,,,,,,,,,,,,,,,,"[브레스] : 칼로스가 입에서 레이저를 발사해, 넓은 범위로 전방을 공격합니다.\최대 체력의 100% 피해로 10번 공격\재사용 대기시간은 1단계(체력 75%) : 60초 / 2단계(체력 50%) : 45초 / 3~4단계(체력 49%~0%)","[브레스] : 칼로스가 입에서 레이저를 발사해, 넓은 범위로 전방을 공격합니다.\최대 체력의 100% 피해로 10번 공격\재사용 대기시간은 1단계(체력 75%) : 60초 / 2단계(체력 50%) : 45초 / 3~4단계(체력 49%~0%)","[브레스] : 칼로스가 입에서 레이저를 발사해, 넓은 범위로 전방을 공격합니다.\최대 체력의 100% 피해로 10번 공격\재사용 대기시간은 1단계(체력 75%) : 60초 / 2단계(체력 50%) : 45초 / 3~4단계(체력 49%~0%)","[브레스] : 칼로스가 입에서 레이저를 발사해, 넓은 범위로 전방을 공격합니다.\최대 체력의 100% 피해로 10번 공격\재사용 대기시간은 1단계(체력 75%) : 60초 / 2단계(체력 50%) : 45초 / 3~4단계(체력 49%~0%)",
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,감시자의 폭주 패턴,감시자의 폭주 패턴,감시자의 폭주 패턴,감시자의 폭주 패턴,
,,,,,,,,,,,,,,,,,,,"칼로스의 체력 바를 보면, 눈금이 75%, 50%, 25%에 있어서, 4개의 칸으로 나눠져 있습니다. [윌 1페이즈, 2페이즈] 와 유사한 기믹을 가지고 있습니다.","칼로스의 체력 바를 보면, 눈금이 75%, 50%, 25%에 있어서, 4개의 칸으로 나눠져 있습니다. [윌 1페이즈, 2페이즈] 와 유사한 기믹을 가지고 있습니다.","칼로스의 체력 바를 보면, 눈금이 75%, 50%, 25%에 있어서, 4개의 칸으로 나눠져 있습니다. [윌 1페이즈, 2페이즈] 와 유사한 기믹을 가지고 있습니다.","칼로스의 체력 바를 보면, 눈금이 75%, 50%, 25%에 있어서, 4개의 칸으로 나눠져 있습니다. [윌 1페이즈, 2페이즈] 와 유사한 기믹을 가지고 있습니다.",
,,,,,,,,,,,,,,,,,,,"칼로스의 체력이 눈금 위치 값만큼 감소하면, [감시자의 폭주] 패턴을 시전합니다.\칼로스가 맵 중앙으로 이동하여, 보라색 보호막을 두른 후 전멸기를 준비합니다.","칼로스의 체력이 눈금 위치 값만큼 감소하면, [감시자의 폭주] 패턴을 시전합니다.\칼로스가 맵 중앙으로 이동하여, 보라색 보호막을 두른 후 전멸기를 준비합니다.","칼로스의 체력이 눈금 위치 값만큼 감소하면, [감시자의 폭주] 패턴을 시전합니다.\칼로스가 맵 중앙으로 이동하여, 보라색 보호막을 두른 후 전멸기를 준비합니다.","칼로스의 체력이 눈금 위치 값만큼 감소하면, [감시자의 폭주] 패턴을 시전합니다.\칼로스가 맵 중앙으로 이동하여, 보라색 보호막을 두른 후 전멸기를 준비합니다.",
,,,,,,,,,,,,,,,,,,,"이 때, 중앙을 둘러싸는 형태로 5개의 지점 중 한 곳에서 노란 보호막이 생성됩니다. 보호막 안으로 들어가면 전멸기로부터 안전합니다(일반 힐라의 전멸기 패턴과 유사)","이 때, 중앙을 둘러싸는 형태로 5개의 지점 중 한 곳에서 노란 보호막이 생성됩니다. 보호막 안으로 들어가면 전멸기로부터 안전합니다(일반 힐라의 전멸기 패턴과 유사)","이 때, 중앙을 둘러싸는 형태로 5개의 지점 중 한 곳에서 노란 보호막이 생성됩니다. 보호막 안으로 들어가면 전멸기로부터 안전합니다(일반 힐라의 전멸기 패턴과 유사)","이 때, 중앙을 둘러싸는 형태로 5개의 지점 중 한 곳에서 노란 보호막이 생성됩니다. 보호막 안으로 들어가면 전멸기로부터 안전합니다(일반 힐라의 전멸기 패턴과 유사)",
