bossName,bossDifficulty,bossReqQuest,bossReqLevel,bossLevel, bossHP ,bossHPStr,bossHPperPhase,isHpRevision,bossDef,bossForce,rewardItem1,rewardItem1Name,rewardItem2,rewardItem2Name,rewardItem3,rewardItem3Name,rewardItem4,rewardItem4Name,bossPattern1,bossPattern2,bossPattern3,bossPattern4,bossTip
,,,,,,,,,,,,,02633892,대형 보스 명예의 훈장,02048767,검은 환생의 불꽃,,,"윌이 공간을 파괴할 때, 두 체력 게이지를 모두 눈금만큼 깎았다면 1페이즈 공간 붕괴 패턴이 시작됩니다.","윌이 공간을 파괴할 때, 두 체력 게이지를 모두 눈금만큼 깎았다면 1페이즈 공간 붕괴 패턴이 시작됩니다.","윌이 공간을 파괴할 때, 두 체력 게이지를 모두 눈금만큼 깎았다면 1페이즈 공간 붕괴 패턴이 시작됩니다.",,"[3페이즈] 넉백 공격과 흰 눈 찍기 패턴을 동시에 쓸 때가 가장 위험합니다. 뒤로 밀려 거미줄에 맞았을 때, 흰 눈 패턴을 맞게 된다면, 살아남기 어려울 겁니다."
,,,,,,,,,,,,,02028407,녹옥의 보스 반지 상자(하급),04023025,꺼지지 않는 불꽃,,,"파티가 각각 파랑/보라 방으로 나눠 이동되며, 맵 가운데에 장치가 등장합니다. 장치를 공격하면 다른 방에서 구체가 낙하합니다.\\n노란색 구체에 피격 시 가운데 장치에서 보호막이 생성, 검은색 구체에 피격 시 최대 체력의 90% 피해","파티가 각각 파랑/보라 방으로 나눠 이동되며, 맵 가운데에 장치가 등장합니다. 장치를 공격하면 다른 방에서 구체가 낙하합니다.\\n노란색 구체에 피격 시 가운데 장치에서 보호막이 생성, 검은색 구체에 피격 시 최대 체력의 90% 피해","파티가 각각 파랑/보라 방으로 나눠 이동되며, 맵 가운데에 장치가 등장합니다. 장치를 공격하면 다른 방에서 구체가 낙하합니다.\\n노란색 구체에 피격 시 가운데 장치에서 보호막이 생성, 검은색 구체에 피격 시 최대 체력의 90% 피해",,
,,,,,,,,,,,,,,,04023026,영원히 꺼지지 않는 불꽃,,,"일정 시간이 지난 후, 윌이 모든 방의 공간을 붕괴시킵니다. 모든 플레이어가 즉사하지만, 보호막 안에 있었다면 피해를 입지 않습니다.\\n이후 파티원 모두가 파란 방으로 이동됩니다.","일정 시간이 지난 후, 윌이 모든 방의 공간을 붕괴시킵니다. 모든 플레이어가 즉사하지만, 보호막 안에 있었다면 피해를 입지 않습니다.\\n이후 파티원 모두가 파란 방으로 이동됩니다.","일정 시간이 지난 후, 윌이 모든 방의 공간을 붕괴시킵니다. 모든 플레이어가 즉사하지만, 보호막 안에 있었다면 피해를 입지 않습니다.\\n이후 파티원 모두가 파란 방으로 이동됩니다.",,
,,,,,,,,,,,,,,,04023027,영원히 꺼지지 않는 검은 불꽃,,,"공간 붕괴 도중 파티원이 한 명이라도 사망할 경우 : 윌의 체력이 회복되며, 공간 붕괴 패턴 파훼에 실패합니다.","공간 붕괴 도중 파티원이 한 명이라도 사망할 경우 : 윌의 체력이 회복되며, 공간 붕괴 패턴 파훼에 실패합니다.","공간 붕괴 도중 파티원이 한 명이라도 사망할 경우 : 윌의 체력이 회복되며, 공간 붕괴 패턴 파훼에 실패합니다.",,
,,,,,,,,,,,,,,,02049179,놀라운 긍정의 혼돈 주문서 60%,,,"공간 붕괴 도중 아무도 사망하지 않은 경우 : 윌이 무방비 상태가 되어, 윌에게 피해를 입힐 수 있습니다.","공간 붕괴 도중 아무도 사망하지 않은 경우 : 윌이 무방비 상태가 되어, 윌에게 피해를 입힐 수 있습니다.","공간 붕괴 도중 아무도 사망하지 않은 경우 : 윌이 무방비 상태가 되어, 윌에게 피해를 입힐 수 있습니다.",,
,,,,,,,,,,,,,,,02633919,악세서리 공격력/마력 스크롤,,,,,,,
,,,,,,,,,,,,,,,02028408,홍옥의 보스 반지 상자(중급),,,2페이즈,2페이즈,2페이즈,,
,,,,,,,,,,,,,,,,,,,윌이 보다 더 진지해집니다. 맵의 특성이 변화합니다. 바닥에 비치는 공격에도 맞을 수 있습니다.,윌이 보다 더 진지해집니다. 맵의 특성이 변화합니다. 바닥에 비치는 공격에도 맞을 수 있습니다.,윌이 보다 더 진지해집니다. 맵의 특성이 변화합니다. 바닥에 비치는 공격에도 맞을 수 있습니다.,,
,,,,,,,,,,,,,,,,,,,포션 사용이 봉인됩니다. NPC/채집 키를 누르면 달빛 게이지를 소모해 잠깐 동안 포션을 사용할 수 있습니다.,포션 사용이 봉인됩니다. NPC/채집 키를 누르면 달빛 게이지를 소모해 잠깐 동안 포션을 사용할 수 있습니다.,포션 사용이 봉인됩니다. NPC/채집 키를 누르면 달빛 게이지를 소모해 잠깐 동안 포션을 사용할 수 있습니다.,,
,,,,,,,,,,,,,,,,,,,맵에서 거미 다리가 바닥을 내려찍습니다.\\n최대 체력의 20% 피해,맵에서 거미 다리가 바닥을 내려찍습니다.\\n최대 체력의 20% 피해,맵에서 거미 다리가 바닥을 내려찍습니다.\\n최대 체력의 20% 피해,,
,,,,,,,,,,,,,,,,,,,"윌이 맵의 양 끝쪽, 바닥에서만 보이는 거미줄을 설치합니다.\\n최대 체력의 70% 피해","윌이 맵의 양 끝쪽, 바닥에서만 보이는 거미줄을 설치합니다.\\n최대 체력의 90% 피해","윌이 맵의 양 끝쪽, 바닥에서만 보이는 거미줄을 설치합니다.\\n즉사 피해",,
,,,,,,,,,,,,,,,,,,,"윌이 근거리/원거리 공격을 시전합니다. 원거리 넉백에 피격 시 스탠스에 상관없이 넉백되고, '혼란'상태이상에 걸립니다.\\n윌이 공격을 준비하는데 그림자가 가만히 있다면, 그림자가 뒤를 노리고 있는 겁니다.\\n최대 체력의 20% 피해","윌이 근거리/원거리 공격을 시전합니다. 원거리 넉백에 피격 시 스탠스에 상관없이 넉백되고, '혼란'상태이상에 걸립니다.\\n윌이 공격을 준비하는데 그림자가 가만히 있다면, 그림자가 뒤를 노리고 있는 겁니다.\\n최대 체력의 20% 피해","윌이 근거리/원거리 공격을 시전합니다. 원거리 넉백에 피격 시 스탠스에 상관없이 넉백되고, '혼란'상태이상에 걸립니다.\\n윌이 공격을 준비하는데 그림자가 가만히 있다면, 그림자가 뒤를 노리고 있는 겁니다.\\n최대 체력의 20% 피해",,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,거짓의 거울,거짓의 거울,거짓의 거울,,
,,,,,,,,,,,,,,,,,,,"윌의 체력이 약 1%, 50% 일 때 거짓의 거울 패턴이 시작됩니다.","윌의 체력이 약 1%, 50% 일 때 거짓의 거울 패턴이 시작됩니다.","윌의 체력이 약 1%, 50% 일 때 거짓의 거울 패턴이 시작됩니다.",,
,,,,,,,,,,,,,,,,,,,"윌이 아무런 패턴도 시전하지 않고, 바닥을 내려찍는 거미 다리가 더 큰 피해를 줍니다.\\n최대 체력의 90% 피해","윌이 아무런 패턴도 시전하지 않고, 바닥을 내려찍는 거미 다리가 더 큰 피해를 줍니다.\\n최대 체력의 90% 피해","윌이 아무런 패턴도 시전하지 않고, 바닥을 내려찍는 거미 다리가 더 큰 피해를 줍니다.\\n최대 체력의 90% 피해",,
,,,,,,,,,,,,,,,,,,,"바닥에 균열이 보이면 윌의 공격 패턴이 반전됩니다. 바닥이 깨져 보일 때 거미 다리를 피하면 피격 판정을 받습니다.\\n반대로 거미 다리에 맞아야 회피 판정이 됩니다.\\n패턴이 종료되면 윌이 잠시 무방비 상태가 되고, 체력을 더 깎을 수 있게 됩니다.","바닥에 균열이 보이면 윌의 공격 패턴이 반전됩니다. 바닥이 깨져 보일 때 거미 다리를 피하면 피격 판정을 받습니다.\\n반대로 거미 다리에 맞아야 회피 판정이 됩니다.\\n패턴이 종료되면 윌이 잠시 무방비 상태가 되고, 체력을 더 깎을 수 있게 됩니다.","바닥에 균열이 보이면 윌의 공격 패턴이 반전됩니다. 바닥이 깨져 보일 때 거미 다리를 피하면 피격 판정을 받습니다.\\n반대로 거미 다리에 맞아야 회피 판정이 됩니다.\\n패턴이 종료되면 윌이 잠시 무방비 상태가 되고, 체력을 더 깎을 수 있게 됩니다.",,
,,,,,,,,,,,,,,,,,,,"패턴 도중 파티원이 한 명이라도 사망할 경우 : 윌의 체력이 회복되며, 거짓의 거울 패턴 파훼에 실패합니다.","패턴 도중 파티원이 한 명이라도 사망할 경우 : 윌의 체력이 회복되며, 거짓의 거울 패턴 파훼에 실패합니다.","패턴 도중 파티원이 한 명이라도 사망할 경우 : 윌의 체력이 회복되며, 거짓의 거울 패턴 파훼에 실패합니다.",,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,3페이즈,3페이즈,3페이즈,,
,,,,,,,,,,,,,,,,,,,"윌에게 여유가 사라지며, 완전한 거미 모습으로 변합니다. 맵의 지형이 변화합니다.","윌에게 여유가 사라지며, 완전한 거미 모습으로 변합니다. 맵의 지형이 변화합니다.","윌에게 여유가 사라지며, 완전한 거미 모습으로 변합니다. 맵의 지형이 변화합니다.",,
,,,,,,,,,,,,,,,,,,,일정 시간마다 맵에 거미줄이 생깁니다. 거미줄에 피격 시 '봉인' 상태이상에 걸립니다. 달빛 게이지를 사용해 거미줄을 한번에 2개 제거할 수 있습니다.,일정 시간마다 맵에 거미줄이 생깁니다. 거미줄에 피격 시 '봉인' 상태이상에 걸립니다. 달빛 게이지를 사용해 거미줄을 한번에 2개 제거할 수 있습니다.,일정 시간마다 맵에 거미줄이 생깁니다. 거미줄에 피격 시 '봉인' 상태이상에 걸립니다. 달빛 게이지를 사용해 거미줄을 한번에 2개 제거할 수 있습니다.,,
,,,,,,,,,,,,,,,,,,,"윌이 거미로 변해 앞쪽 한 다리를 들어올리고, 흰 눈빛으로 바닥을 찍습니다.\\n플레이어가 있던 위치가 폭발. 최대 체력의 70% 피해\\n재사용 대기시간 : 약 10초","윌이 거미로 변해 앞쪽 한 다리를 들어올리고, 흰 눈빛으로 바닥을 찍습니다.\\n플레이어가 있던 위치가 폭발. 최대 체력의 90% 피해\\n재사용 대기시간 : 약 10초","윌이 거미로 변해 앞쪽 한 다리를 들어올리고, 흰 눈빛으로 바닥을 찍습니다.\\n플레이어가 있던 위치가 폭발. 즉사 피해\\n재사용 대기시간 : 약 10초",,
,,,,,,,,,,,,,,,,,,,"윌이 거미로 변해 앞쪽 양 다리를 들어올리고, 노란 눈빛으로 바닥을 찍습니다.\\n플레이어가 있던 자리를 제외한 모든 곳이 폭발. 최대 체력의 70% 피해\\n재사용 대기시간 : 약 10초","윌이 거미로 변해 앞쪽 양 다리를 들어올리고, 노란 눈빛으로 바닥을 찍습니다.\\n플레이어가 있던 자리를 제외한 모든 곳이 폭발. 최대 체력의 90% 피해\\n재사용 대기시간 : 약 10초","윌이 거미로 변해 앞쪽 양 다리를 들어올리고, 노란 눈빛으로 바닥을 찍습니다.\\n플레이어가 있던 자리를 제외한 모든 곳이 폭발. 즉사 피해\\n재사용 대기시간 : 약 10초",,
,,,,,,,,,,,,,,,,,,,"윌이 파티원 한 명을 독으로 감염시킵니다.\\n감염된 파티원 주변에 있는 파티원 : 최대 체력의 약 44% 피해\\n감염된 파티원 : 윌에게 주는 최종 데미지 30% 증가\\n윌에게 지속적인 피해를 입히지 않으면 독이 폭발하며 버프에 상관없이 플레이어는 즉사, 독은 다른 파티원에게 전이됩니다.","윌이 파티원 한 명을 독으로 감염시킵니다.\\n감염된 파티원 주변에 있는 파티원 : 최대 체력의 약 44% 피해\\n감염된 파티원 : 윌에게 주는 최종 데미지 30% 증가\\n윌에게 지속적인 피해를 입히지 않으면 독이 폭발하며 버프에 상관없이 플레이어는 즉사, 독은 다른 파티원에게 전이됩니다.","윌이 파티원 한 명을 독으로 감염시킵니다.\\n감염된 파티원 주변에 있는 파티원 : 최대 체력의 약 44% 피해\\n감염된 파티원 : 윌에게 주는 최종 데미지 30% 증가\\n윌에게 지속적인 피해를 입히지 않으면 독이 폭발하며 버프에 상관없이 플레이어는 즉사, 독은 다른 파티원에게 전이됩니다.",,
