2,15100025,뇌백,패시브,10,번개의 힘을 보다 능숙하게 사용하여 한 단계 발전한다.,"공격력 20 증가\\n뇌전 버프 발생 확률 20%만큼 증가, 최대 누적 횟수 1회 증가\\n뇌전 버프 1개당 데미지 2% 증가, 뇌전 버프로 증가하는 데미지는 합 적용",0
3,15111020,승천,액티브,20,번개의 힘을 빌려 공중으로 치솟으며 주위 적들을 가격한다. 파도와 자기 자신을 제외한 모든 스킬로 연계 가능하다.,"MP 41 소비, 최대 6명의 적을 225%의 데미지로 5번 공격",0
3,15111021,뇌성,액티브,20,전광석화같은 움직임으로 공중에서 전방의 적을 향해 돌진한다. 점프 중이거나 혹은 승천 이후 사용 가능하며 자기 자신을 제외한 모든 스킬과 연계 가능하다. 공중에서 파도와 연계하여 시전 동작을 취소할 수 없다.,,0
3,15111022,질풍,액티브,20,[연쇄 스킬]\\n끊임없는 연계 공격을 통해 축적한 힘을 한 곳에 모아 일격에 방출한다. 뇌성과 자기 자신을 제외한 모든 스킬과 연계 가능하다. 공중에서 파도와 연계하여 시전 동작을 취소할 수 없다.\\n4차 스킬 '태풍'을 익히기 위해 20레벨 이상 필요,"MP 65 소비, 뇌전 버프 3개 이상 누적 시 사용 가능\\n누적한 뇌전 버프를 모두 사용하여 최대 6명의 적을 381%의 데미지로 3번 공격, 뇌전 버프가 최대로 누적됐을 때 사용 시 데미지 40%p 증가\\n사용한 뇌전 버프 1개당 데미지 2% 증가 버프가 60초 동안 지속\\n단, 해당 스킬은 뇌전 버프를 발동시키지 않음",20
3,15110023,와류,패시브,20,모든 공격으로부터 몸을 보호하는 급류를 두른다.,"상태 이상 내성 30, 모든 속성 내성 30% 증가",0
3,15110024,극갑,패시브,10,날카롭고 단단한 갑옷을 장착하여 공격과 방어를 동시에 수행한다.,"데미지 5%, 크리티컬 확률 10% 증가\\n피격 데미지 10% 감소, 스탠스 40% 증가",0
3,15110025,연쇄,패시브,14,연계 공격의 달인이 되어 연계 공격 적중 시 더 강한 위력을 낼 수 있게 된다.,"연계 공격 적중 시 30초 동안 최종 데미지 6% 증가, 연쇄는 최대 3번까지 중첩 가능하며 연쇄에 의해 증가하는 최종 데미지는 합 적용",0
3,15110026,뇌제,패시브,20,번개의 힘을 자신의 지배 하에 두어 그 힘을 보다 적극적으로 활용한다.,"공격력 30, 크리티컬 데미지 10% 증가\\n뇌전 버프 발생 확률 30%만큼 증가, 최대 누적 횟수 1회 증가\\n뇌전 버프 1개당 데미지 3%로 증가, 뇌전 버프로 증가하는 데미지는 합 적용",0
4,11121000,시그너스 나이츠,액티브,30,각성한 여제의 축복으로 인해 자신의 모든 능력치가 일정 퍼센트만큼 증가한다. 스킬을 사용하면 각성한 여제가 잠시 현신한다.,"MP 70 소비, 각성한 여제 현신\\n[패시브 효과 : AP를 직접 투자한 모든 능력치 15% 증가]",0
4,11121015,시그너스 기사단의 의지,액티브,1,"정신을 집중하여 상태 이상으로부터 벗어난다. 사용 후 3초 동안 상태 이상 면역. 단, 일부 상태 이상 효과에는 적용되지 않고 컴뱃 오더스가 적용되지 않는다.",MP 30 소비,300
4,15121001,섬멸,액티브,30,번개의 힘을 형상화하여 눈 앞의 적에게 치명적인 일격을 선사한다. 뇌전 버프를 발동시키지 않고 뇌성과 자기 자신을 제외한 모든 스킬과 연계 가능하며 파도로 연계 시 더 빠르게 연계할 수 있다. 공중에서 파도와 연계하여 시전 동작을 취소할 수 없다.,"MP 60 소비, 최대 1명의 적을 335%의 데미지로 7번 공격",0
4,15121002,벽력,액티브,30,주위를 섬멸하는 벼락의 힘을 불러내어 전방의 적에게 내뿜는다. 뇌성과 자기 자신을 제외한 모든 스킬과 연계 가능하며 파도로 연계 시 더 빠르게 연계할 수 있다.,"MP 75 소비, 최대 8명의 적을 320%의 데미지로 5번 공격",0
4,15120003,태풍,패시브,30,[연쇄 스킬]\\n질풍을 강화하여 연계 공격 시 축적되는 힘을 극한으로 밀어붙여 모든 것을 휘몰아치는 강력한 돌개바람으로 승화시킨다. 뇌성과 자기 자신을 제외한 모든 스킬과 연계 가능하며 파도로 연계 시 더 빠르게 연계할 수 있다. 공중에서 파도와 연계하여 시전 동작을 취소할 수 없다.\\n필요 스킬 : 질풍 20레벨 이상,"MP 49 소비, 뇌전 버프 2개 이상 누적 시 사용 가능\\n누적한 뇌전 버프를 모두 사용하여 최대 8명의 적을 320%의 데미지로 5번 공격, 뇌전 버프가 최대로 누적됐을 때 사용 시 데미지 100%p 증가\\n사용한 뇌전 버프 1개당 데미지 3% 증가 버프가 90초 동안 지속\\n단, 해당 스킬은 뇌전 버프를 발동시키지 않음",12
4,15121004,축뢰,온오프,30,"주위에 떠도는 번개의 힘을 모아 자신의 모든 공격에 추가타를 부여한다. 소환 스킬, 전직업 공용 5차 스킬 및 일부 스킬에는 적용되지 않는다.\\n스킬 사용 시 효과가 활성화되고 재사용 시 비활성화되는 온오프 스킬","MP 80 소비, 모든 공격에 최종 데미지의 70%로 추가 타격 발생",0
4,15121005,윈드 부스터,파티 버프,30,자신과 파티원의 공격 속도를 증가시킨다. 기존 부스터와 중복해서 사용할 수 있다. 추가로 해파를 강화한다.\\n필요 스킬 : 너클 액셀레이션 5레벨 이상,"HP 40, MP 40 소비, 300초 동안 공격 속도 2단계 증가\\n[패시브 효과 : 해파의 데미지 100%p 증가]",0
4,15120006,너클 엑스퍼트,스킬 강화,30,"너클 숙련도와 공격력, 최종 데미지, 크리티컬 데미지를 증가시킨다.\\n필요 스킬 : 너클 마스터리 10레벨 이상","너클 숙련도 증가량 70%로 증가, 공격력 30 증가\\n최종 데미지 15%, 크리티컬 데미지 15% 증가",0
4,15120007,자극,스킬 강화,15,온 몸의 신경을 전기적으로 자극하여 누구보다 강인한 육체를 소유한다.,"최대 HP 20%, 회피율 20%, 스탠스 60% 증가, 피격 데미지 20% 감소",0
4,15120008,뇌신,스킬 강화,30,번개의 힘을 통달하여 그 안에 담긴 진수를 체득한다. 컴뱃 오더스가 적용되지 않는다.,"뇌전 버프 발생 확률 30%만큼 증가, 최대 1회 누적\\n뇌전 버프 1개당 몬스터 방어율 무시 9%로 증가\\n크리티컬 확률 10%, 크리티컬 데미지 15% 증가",0
5,15120043,질풍-리인포스,스킬 강화,140,질풍의 데미지를 증가시킨다.,데미지 20% 증가,0
5,15120044,질풍-엑스트라 타겟,스킬 강화,150,질풍의 최대 공격 가능한 몬스터 수를 증가시킨다.,최대 공격 가능한 몬스터 수 2 증가,0
5,15120045,질풍-보너스 어택,스킬 강화,180,질풍의 공격 횟수를 증가시킨다.,공격 횟수 1 증가,0
5,15120046,벽력-리인포스,스킬 강화,140,벽력의 데미지를 증가시킨다.,데미지 20% 증가,0
5,15120047,벽력-엑스트라 타겟,스킬 강화,165,벽력의 최대 공격 가능한 몬스터 수를 증가시킨다.,최대 공격 가능한 몬스터 수 2 증가,0
5,15120048,벽력-보너스 어택,스킬 강화,180,벽력의 공격 횟수를 증가시킨다.,공격 횟수 1 증가,0
5,15120049,섬멸-리인포스,스킬 강화,150,섬멸의 데미지를 증가시킨다.,데미지 20% 증가,0
5,15120050,섬멸-이그노어 가드,스킬 강화,165,섬멸의 몬스터 방어율 무시 수치를 증가시킨다.,몬스터 방어율 무시 20% 증가,0
5,15120051,섬멸-보스 킬러,스킬 강화,190,섬멸의 보스 몬스터 공격 시 데미지를 증가시킨다.,보스 몬스터 공격 시 데미지 20% 증가,0
5,15121052,해신강림,액티브,160,거대한 해신이 솟구쳐 지상의 적들에게 위엄을 떨친다. 뇌성과 자기 자신을 제외한 모든 스킬로 연계 가능하며 파도로 연계 시 더 빠르게 연계할 수 있다. 재사용 대기시간 감소 효과를 받지 않는다.,"MP 350 소비, 최대 15명의 적을 860%의 데미지로 7번 공격, 시전 동작 중 무적",45
5,15121053,글로리 오브 가디언즈,버프,190,여제 시그너스를 지키고자 맹세한 기사들의 명예를 드높이는 지고한 의식을 치른다.,"MP 100 소비, 60초 동안 데미지 10% 증가\\n파티원 중 시그너스 직업군과 미하일에만 효과",120
5,15121054,천지개벽,버프,140,태초에 하늘과 땅을 나눴던 거대한 번개가 내리꽂혀 근원적인 힘을 선사하여 뇌전 버프와 연쇄 스킬의 위력이 강화된다.,"MP 200 소비, 30초 동안 지속, 지속 중 스킬의 MP 소비 없음\\n뇌전 버프 1개당 데미지 증가량 4%, 몬스터 방어율 무시 10%로 증가\\n연쇄 스킬 사용 시 필요 뇌전 버프 무시 및 뇌전 버프 소비 없음, 질풍의 재사용 대기시간 미적용\\n지속 중 스킬 연계 시 연쇄 스킬의 재사용 대기시간 감소\\n해파 : 연계 시 1.5초씩 최대 9초까지 감소\\n교아탄 : 연계 시 0.5초씩 최대 2초까지 감소\\n뇌신창격 : 연계 시 0.5초씩 최대 3초까지 감소",120
6,15001020,충아 강화,스킬 강화,50,충아의 최종 데미지를 7% / 350% / 420% 증가시킨다.,20레벨 : 최대 공격 가능 대상 1 증가\\n40레벨 : 몬스터 방어율 무시 20% 증가,0
6,15001021,섬광 강화,스킬 강화,50,섬광의 최종 데미지를 7% / 350% / 420% 증가시킨다.,20레벨 : 최대 공격 가능 대상 1 증가\\n40레벨 : 몬스터 방어율 무시 20% 증가,0
6,15101020,회축 강화,스킬 강화,50,회축의 최종 데미지를 5% / 250% / 300% 증가시킨다.,20레벨 : 최대 공격 가능 대상 1 증가\\n40레벨 : 몬스터 방어율 무시 20% 증가,0
6,15101021,파도/해파 강화,스킬 강화,50,파도/해파의 최종 데미지를 5% / 250% / 300% 증가시킨다.,20레벨 : 최대 공격 가능 대상 1 증가\\n40레벨 : 몬스터 방어율 무시 20% 증가,0
6,15111020,승천 강화,스킬 강화,50,승천의 최종 데미지를 3% / 150% / 180% 증가시킨다.,20레벨 : 최대 공격 가능 대상 1 증가\\n40레벨 : 몬스터 방어율 무시 20% 증가,0
6,15111021,뇌성 강화,스킬 강화,50,뇌성의 최종 데미지를 3% / 150% / 180% 증가시킨다.,20레벨 : 최대 공격 가능 대상 1 증가\\n40레벨 : 몬스터 방어율 무시 20% 증가,0
6,15111022,질풍/태풍 강화,스킬 강화,50,질풍/태풍의 최종 데미지를 2% / 100% / 120% 증가시킨다.,20레벨 : 최대 공격 가능 대상 1 증가\\n40레벨 : 몬스터 방어율 무시 20% 증가,0
6,15121001,섬멸 강화,스킬 강화,50,섬멸의 최종 데미지를 2% / 100% / 120% 증가시킨다.,20레벨 : 최대 공격 가능 대상 1 증가\\n40레벨 : 몬스터 방어율 무시 20% 증가,0
6,15121002,벽력 강화,스킬 강화,50,벽력의 최종 데미지를 2% / 100% / 120% 증가시킨다.,20레벨 : 최대 공격 가능 대상 1 증가\\n40레벨 : 몬스터 방어율 무시 20% 증가,0
6,15121052,해신강림 강화,스킬 강화,50,해신강림의 최종 데미지를 2% / 100% / 120% 증가시킨다.,20레벨 : 크리티컬 확률 5% 증가\\n40레벨 : 몬스터 방어율 무시 20% 증가,0
6,400051007,신뇌합일,액티브,25,번개와 하나가 되어 적을 섬멸한다. 공격 반사 상태의 적을 공격해도 피해를 입지 않는다.,"액티브 효과 : MP 1000 소비, 37초 / 49초 / 52초 동안 최종 데미지 12% / 24% / 27% 증가, 공격 시 360% / 600% / 650% 의 데미지로 6번 공격하고 최대 5명까지 전이되는 번개 발동\\n전이될 때마다 피해 점차 감소, 주변의 적 숫자에 따라 최대 4개까지 동시에 번개 발동 가능\\n발동되는 번개가 1개일 경우 416% / 800% / 880% 로 7번 공격하는 강력한 번개 발동\\n번개의 재발동 대기시간 3초\\n패시브 효과 : 신뇌합일의 액티브 효과가 지속 중이지 않을 때 공격 시 주변에 일반 몬스터가 있다면 번개 1개가 발동, 재발동 대기시간 6초, 액티브 효과와 패시브 효과는 동시에 발동되지 않음",120
6,400051016,교아탄,액티브,25,[연쇄 스킬]\\n상어의 기운을 전방으로 내뿜어 다수의 적에게 데미지를 준다. 뇌성과 자기 자신을 제외한 모든 스킬과 연계 가능하다. 공격 반사 상태의 적을 공격해도 피해를 입지 않는다.,"MP 500, 뇌전 버프 2개 소비\\n최대 15명의 적을 2100%의 데미지로 7번 공격하며 전진하는 상어의 기운 생성\\n뇌전 버프가 최대로 누적됐을 때 사용 시 데미지 200%p 증가",8
6,400051044,뇌신창격,액티브,25,[연쇄 스킬]\\n강력한 뇌신의 창이 구현되어 주위의 적을 공격한다. 자기 자신을 제외한 모든 스킬과 연계 가능하고 공격 반사 상태의 적을 공격해도 피해를 입지 않는다.\\n자동 사용 모드에서는 재사용 대기시간이 아닐 때 자동으로 뇌신창격이 발동된다.\\n자동 사용 모드 온오프 : 마우스 우클릭,MP 500 소비\\n연계 공격이 8번 적중된 후 다음 연계 공격 시 뇌신의 창 획득\\n사용 시 최대 8명의 적을 156% / 300% / 330% 의 데미지로 6번 공격\\n이후 일정 시간마다 최대 8명의 적을 208% / 400% / 440% 의 데미지로 7번 공격하는 전격이 4번 발동,7
6,400051058,창뇌연격,액티브,25,번개와 함께 끝없는 연계 공격을 구사한다. 스킬을 계속 사용하여 연계 공격을 발동할 수 있고 창뇌연격 중 뇌성을 제외한 모든 스킬과 연계 가능하다. 공중에서 파도와 연계하여 시전 동작을 취소할 수 없다. 번개는 공격 반사 상태의 적을 공격해도 피해를 입지 않는다.,"MP 1000 소비, 60초 동안 최대 12번의 연계 공격 가능\\n연계 공격 : 최대 4명의 적을 1300% 의 데미지로 5번 공격, 적중 시 최대 3명의 적을 1415% 의 데미지로 4번 공격하는 번개 최대 4개 발동, 번개는 서로 다른 곳에 발동\\n마지막 연계는 최대 7명의 적을 1810% 의 데미지로 7번 공격, 적중 시 최대 8명의 적을 1950% 의 데미지로 6번 공격하는 거대 번개 3번 발동",120
0,10001244,엘리멘탈 슬래시,액티브,1,정제되지 않은 순수한 원소의 힘이 흘러나와 전방의 적을 타격한다.,최대 3명의 적을 130%의 데미지로 1번 공격,0
0,10001245,져니 홈,액티브,1,신수의 기운을 빌려 여제의 곁으로 복귀한다.,"MP 100 소비, 사용 시 즉시 에레브로 귀환",600
0,10001254,엘리멘탈 쉬프트,액티브,1,점프 중 아래를 제외한 방향키와 점프키를 누르면 해당 방향으로 한 번 더 점프한다. ,"MP 4 소비, 해당 방향으로 일정 거리 점프",0
0,10000202,고귀한 정신,패시브,6,여제의 축복의 효과를 증가시킨다.,여제의 축복 마스터 레벨 6 증가,0
0,10000246,엘리멘탈 하모니,패시브,1,원소 간의 조화를 익히고 자신이 선택한 원소와의 친화력을 쌓아 나간다.,캐릭터의 레벨이 2 오를 때 마다 주스탯 1 증가,0
0,10000250,엘리멘탈 엑스퍼트,패시브,1,원소를 다루는 것에 통달한 자가 되어 공격력과 마력이 증가한다.,공격력과 마력 10% 증가,0
0,0000012,정령의 축복,패시브,20,"다른 캐릭터를 레벨 10이상 육성하면 스킬포인트 1이 증가한다. 단, 정령의 축복과 여제의 축복중 좋은 효과로 발동된다.","공격력 20, 마력 20 증가",0
0,0000073,여제의 축복,패시브,30,"다른 시그너스 캐릭터와 미하일 캐릭터를 레벨 5이상 육성하면 스킬포인트 1이 증가한다. 단, 정령의 축복과 여제의 축복중 높은 효과로 발동된다.\\n다른 시그너스, 미하일 캐릭터의 고귀한 정신에 의해 마스터 레벨이 최대 30까지 확장될 수 있다. ","공격력 30, 마력 30 증가",0
0,0001005,영웅의 메아리,전체 버프,1,주변 모든 캐릭터의 공격력과 마력을 증가시킨다.,"MP 30 소비하여 40분 동안 공격력, 마력 4% 증가",300
7,15141000,섬멸 VI,스킬 강화,30,번개의 힘을 형상화하여 눈 앞의 적에게 치명적인 일격을 선사한다. 섬멸 VI에 적중한 적은 번개의 낙인이 남는다.\\n섬멸 VI는 뇌전 버프를 발동시키지 않고 뇌성과 자기 자신을 제외한 모든 스킬과 연계 가능하며 파도로 연계 시 더 빠르게 연계할 수 있다. 공중에서 파도와 연계하여 시전 동작을 취소할 수 없다.,"MP 70 / 80 소비, 최대 3명의 적을 354% / 470%의 데미지로 7번 공격\\n적중한 적에게 90초 동안 유지되는 번개의 낙인 생성",0
7,15141001,낙뢰,패시브,30,"번개의 낙인이 찍힌 적을 공격하여 낙뢰를 떨어뜨린다. 창뇌연격의 연계 공격과 뇌명벽해파는 번개의 낙인이 없는 적에게 낙인을 생성할 수 있다.\\n번개의 낙인이 찍힌 적을 해파를 제외한 연쇄 스킬, 창뇌연격의 연계 공격, 뇌명벽해파로 공격 시 낙인에 깃든 힘과 연쇄 공격으로 누적된 번개의 힘이 만나 거대한 벼락이 내리친다. 낙뢰와 벼락은 공격 반사 상태의 적을 공격해도 피해를 입지 않는다.","번개의 낙인이 찍힌 적을 섬멸 VI, 파도를 제외한 직접 공격하는 스킬로 공격 시 380%의 데미지로 3번 공격하는 낙뢰 발생\\n해파를 제외한 연쇄 스킬, 창뇌연격의 연계 공격, 뇌명벽해파는 공격 시 낙뢰 대신 340%의 데미지로 5번 공격하는 거대 벼락 발생\\n보스 몬스터 공격 시 데미지 40% 증가, 몬스터 방어율 무시 20% 증가",0
7,15141003,벽력 VI,스킬 강화,30,주위를 섬멸하는 벼락의 힘을 불러내어 전방의 적에게 내뿜는다. 뇌성과 자기 자신을 제외한 모든 스킬과 연계 가능하며 파도로 연계 시 더 빠르게 연계할 수 있다.\\n일정 시간마다 벽력 대신 온천지를 울리는 강력한 벼락을 불러내 넓은 범위의 적을 휩쓰는 벽력섬이 발동된다.\\n커스텀 커맨드 사용 시 벽력섬을 위 방향키와 함께 스킬 사용 시에만 발동시킬 수 있다.\\n추가로 낙뢰의 거대 벼락을 영구히 강화한다.\\n커스텀 커맨드 온오프 : 마우스 우클릭,"MP 77 / 84 소비, 최대 8명의 적을 341% / 515%의 데미지로 5번 공격\\n벽력섬 : MP 80 / 90 소비, 최대 12명의 적을 371% / 545%의 데미지로 5번 공격\\n발동 시 캐릭터가 보는 방향을 향해 전진하는 해파 발생, 벽력섬에 의해 발동되는 해파는 재사용 대기시간 미적용\\n재발동 대기시간 6초\\n[패시브 효과 : 낙뢰의 거대 벼락 데미지 99%p / 360%p 증가]",0
7,15141500,뇌명벽해파,액티브,30,"망망대해를 가르는 강력한 번개의 힘을 주먹에 실어 내지른다. 번개와 바다의 힘이 하나로 응축된 후 하늘을 울리며 용솟음친다.\\n사용 시 즉시 엘리멘트 : 라이트닝의 뇌전 버프와 연쇄가 최대 중첩으로 적용된다. 뇌명벽해파의 모든 공격은 연계 공격으로 취급된다.\\n10레벨 : 몬스터 방어율 무시 20% 증가\\n20레벨 : 보스 몬스터 공격 시 데미지 20% 증가\\n30레벨 : 몬스터 방어율 무시 30% 증가, 보스 몬스터 공격 시 데미지 30% 증가","MP 1200 소비, 시전 동작 중 무적\\n최대 15명의 적을 723% / 1390%의 데미지로 4번 공격하는 충격파가 32회 발동 후, 703% / 1370%의 데미지로 7번 공격하는 충격파가 62회 발동",360
7,400051007,신뇌합일 강화,스킬 강화,30,신뇌합일을 강화한다.,"신뇌합일의 최종 데미지 11% / 60% 증가, 지속시간 53초 / 62초, 최종 데미지 증가량 28% / 32%로 증가",0
7,400051016,교아탄 강화,스킬 강화,30,교아탄을 강화한다.,교아탄의 최종 데미지 11% / 60% 증가,0
7,400051044,뇌신창격 강화,스킬 강화,30,뇌신창격을 강화한다.,뇌신창격의 최종 데미지 11% / 60% 증가,0
7,400051058,창뇌연격 강화,스킬 강화,30,창뇌연격을 강화한다.,창뇌연격의 최종 데미지 11% / 60% 증가,0
